week,ticker,net_val,n_fear,n_pairs,n_comments
2024-11-23,QQQ,-1.25,0,2,1
2024-12-14,QQQ,2.0,0,9,3
2024-12-28,QQQ,-1.0,0,2,2
2025-01-18,QQQ,-1.25,0,2,1
2025-02-01,QQQ,0.0,0,1,1
2025-02-08,QQQ,-1.75,0,3,1
2025-02-22,QQQ,0.5,0,1,1
2025-03-29,QQQ,-5.0,0,12,7
2025-04-26,QQQ,0.5,1,3,2
2025-05-03,QQQ,0.5,0,1,1
2025-06-14,QQQ,0.5,0,1,1
2025-06-28,QQQ,0.5,0,1,1
2025-07-19,QQQ,0.5,0,1,1
2025-07-26,QQQ,-0.5,0,9,5
2025-08-09,QQQ,0.5,0,3,2
2025-08-30,QQQ,-0.5,1,2,2
2025-09-06,QQQ,-0.63,2,2,1
2025-09-13,QQQ,1.0,0,3,3
2025-10-11,QQQ,-1.75,3,3,1
2025-10-18,QQQ,0.5,0,1,1
2025-10-25,QQQ,-0.5,0,1,1
2025-11-01,QQQ,1.5,0,3,1
2025-11-15,QQQ,0.5,0,1,1
2025-11-29,QQQ,-1.0,0,2,1
2025-12-06,QQQ,-0.5,0,1,1
2025-12-20,QQQ,1.0,0,2,1
2025-12-27,QQQ,-0.5,1,3,3
2026-01-31,QQQ,-1.0,0,2,1
2026-02-07,QQQ,0.5,0,1,1
2026-03-14,QQQ,-0.5,0,3,3
2026-03-28,QQQ,-1.0,0,3,3
2026-04-04,QQQ,-0.5,0,1,1
2026-05-16,QQQ,-0.5,0,2,2
2026-05-23,QQQ,-0.5,0,3,3
2026-05-30,QQQ,-2.25,0,3,1
2026-06-06,QQQ,0.5,0,1,1
2026-06-13,QQQ,-1.5,1,8,6
2026-06-20,QQQ,0.0,0,2,2
2026-06-27,QQQ,-0.5,0,1,1
2026-07-11,QQQ,-1.0,0,2,2
2018-12-01,RIVN,0.75,0,2,1
2019-02-09,RIVN,2.0,0,3,1
2019-04-13,RIVN,0.75,0,1,1
2019-04-20,RIVN,2.5,0,6,4
2019-05-11,RIVN,0.5,1,3,1
2019-05-25,RIVN,0.5,0,1,1
2019-06-29,RIVN,-1.25,1,2,1
2019-08-10,RIVN,1.0,0,2,1
2019-08-17,RIVN,1.0,0,2,1
2019-11-23,RIVN,0.5,0,3,2
2020-01-11,RIVN,-0.5,0,1,1
2020-02-08,RIVN,-3.25,0,8,4
2020-02-15,RIVN,-0.5,0,1,1
2020-04-11,RIVN,-0.75,0,4,2
2020-04-25,RIVN,-0.25,1,1,1
2020-05-16,RIVN,-0.5,0,1,1
2020-06-06,RIVN,-0.5,0,4,2
2020-06-13,RIVN,0.5,0,1,1
2020-07-04,RIVN,0.0,0,2,2
2020-07-18,RIVN,-0.25,0,3,3
2020-08-01,RIVN,-1.5,0,5,4
2020-08-22,RIVN,0.5,0,3,1
2020-09-05,RIVN,-1.25,0,2,2
2020-09-12,RIVN,-0.5,0,1,1
2020-09-19,RIVN,-0.5,0,1,1
2020-11-14,RIVN,-2.5,0,4,1
2020-11-28,RIVN,0.25,0,1,1
2021-01-02,RIVN,-2.0,1,6,3
2021-01-16,RIVN,-0.75,0,3,1
2021-01-30,RIVN,1.25,0,6,4
2021-02-06,RIVN,-2.0,0,4,1
2021-02-20,RIVN,1.0,0,2,1
2021-02-27,RIVN,-0.5,0,1,1
2021-03-13,RIVN,2.0,0,9,6
2021-03-27,RIVN,1.0,0,3,3
2021-05-01,RIVN,-2.5,0,7,2
2021-06-05,RIVN,-0.25,0,2,2
2021-06-19,RIVN,0.25,0,4,1
2021-07-17,RIVN,-0.5,0,1,1
2021-07-31,RIVN,-2.0,1,4,2
2021-08-21,RIVN,-1.5,0,3,2
2021-08-28,RIVN,-0.5,0,1,1
2021-09-18,RIVN,-0.5,0,1,1
2021-09-25,RIVN,1.25,0,3,3
2021-10-02,RIVN,-1.75,1,7,5
2021-10-30,RIVN,1.25,0,23,14
2021-11-06,RIVN,-4.0,1,38,24
2021-11-13,RIVN,-0.5,5,22,12
2021-11-20,RIVN,-2.5,1,7,4
2021-11-27,RIVN,-1.0,0,2,2
2021-12-04,RIVN,-9.25,0,17,8
2021-12-11,RIVN,-0.5,0,3,2
2021-12-18,RIVN,0.5,0,1,1
2022-01-01,RIVN,-1.0,0,2,1
2022-01-08,RIVN,-5.25,0,12,8
2022-01-15,RIVN,-3.0,0,9,6
2022-01-22,RIVN,-1.25,0,5,2
2022-01-29,RIVN,0.0,0,1,1
2022-02-05,RIVN,-1.25,1,2,2
2022-02-12,RIVN,1.0,0,2,1
2022-02-19,RIVN,0.0,0,1,1
2022-03-05,RIVN,0.0,0,3,2
2022-03-19,RIVN,-1.0,0,2,2
2022-03-26,RIVN,-2.25,0,4,4
2022-04-09,RIVN,-0.25,0,6,4
2022-04-23,RIVN,-2.0,0,4,4
2022-04-30,RIVN,-1.0,0,2,2
2022-05-07,RIVN,-4.5,1,34,19
2022-06-04,RIVN,-0.75,0,3,1
2022-07-02,RIVN,-2.0,0,4,2
2022-09-03,RIVN,-3.5,0,7,4
2022-10-01,RIVN,-2.5,0,9,6
2022-10-15,RIVN,-1.5,0,3,2
2022-11-05,RIVN,2.75,0,4,1
2022-12-03,RIVN,-1.0,2,2,1
2022-12-10,RIVN,-1.5,0,3,2
2022-12-17,RIVN,-3.5,2,7,2
2022-12-24,RIVN,2.5,0,5,3
2023-02-04,RIVN,-2.25,0,10,7
2023-02-25,RIVN,-1.0,0,6,6
2023-03-04,RIVN,0.0,0,2,1
2023-03-11,RIVN,0.0,0,1,1
2023-03-18,RIVN,-2.5,0,4,2
2023-04-01,RIVN,0.0,1,3,1
2023-04-08,RIVN,1.0,0,2,2
2023-06-17,RIVN,-0.5,0,1,1
2023-07-01,RIVN,-0.25,1,3,2
2023-07-08,RIVN,0.0,0,2,2
2023-08-12,RIVN,-0.5,0,1,1
2023-09-02,RIVN,-0.5,0,1,1
2023-09-09,RIVN,-0.5,1,5,2
2023-09-30,RIVN,-0.5,0,1,1
2023-10-28,RIVN,-2.0,1,4,2
2023-11-04,RIVN,0.5,0,1,1
2023-11-11,RIVN,-2.0,2,7,5
2023-11-18,RIVN,-0.5,0,1,1
2023-12-02,RIVN,-7.25,1,26,18
2023-12-09,RIVN,-1.25,0,7,5
2023-12-30,RIVN,-0.5,0,1,1
2024-01-06,RIVN,-3.25,3,14,7
2024-01-13,RIVN,2.0,1,12,8
2024-01-20,RIVN,1.5,0,6,3
2024-01-27,RIVN,0.0,0,4,1
2024-02-03,RIVN,-1.0,0,2,1
2024-02-10,RIVN,-4.25,0,8,4
2024-02-17,RIVN,-4.0,1,9,4
2024-02-24,RIVN,-0.5,0,3,1
2024-03-02,RIVN,-1.75,2,26,10
2024-03-09,RIVN,-2.5,0,7,3
2024-03-16,RIVN,0.0,0,2,1
2024-03-23,RIVN,0.0,0,3,3
2024-04-13,RIVN,1.0,0,2,1
2024-04-20,RIVN,-1.25,0,9,8
2024-06-15,RIVN,1.0,0,2,1
2024-06-22,RIVN,2.25,0,11,5
2024-06-29,RIVN,-0.5,0,6,4
2024-07-06,RIVN,-2.5,2,7,3
2024-07-13,RIVN,0.0,0,2,1
2024-07-20,RIVN,-5.0,0,11,7
2024-08-03,RIVN,0.75,0,5,2
2024-08-10,RIVN,-0.5,2,15,10
2024-08-17,RIVN,-1.25,0,8,3
2024-09-07,RIVN,0.5,0,1,1
2024-09-14,RIVN,1.0,0,2,1
2024-09-21,RIVN,2.0,0,3,2
2024-09-28,RIVN,0.5,0,1,1
2024-11-02,RIVN,-1.0,0,2,2
2024-11-09,RIVN,-2.25,0,3,1
2024-11-16,RIVN,0.0,0,3,2
2024-11-30,RIVN,0.0,0,1,1
2024-12-07,RIVN,-1.25,0,26,13
2024-12-14,RIVN,-0.25,0,1,1
2024-12-21,RIVN,0.5,0,3,2
2024-12-28,RIVN,-0.25,2,4,3
2025-01-11,RIVN,-3.25,0,9,6
2025-01-18,RIVN,-1.25,0,3,2
2025-01-25,RIVN,0.0,0,3,2
2025-02-01,RIVN,-1.0,0,2,1
2025-02-08,RIVN,-7.25,2,17,6
2025-02-15,RIVN,2.5,0,5,3
2025-03-15,RIVN,-0.5,0,1,1
2025-03-22,RIVN,-0.5,0,1,1
2025-03-29,RIVN,-0.5,0,3,3
2025-04-05,RIVN,-1.0,0,2,1
2025-04-12,RIVN,2.0,0,4,1
2025-05-03,RIVN,-1.0,0,4,2
2025-05-17,RIVN,-0.5,0,4,3
2025-05-31,RIVN,0.38,0,1,1
2025-07-05,RIVN,1.25,0,3,2
2025-07-12,RIVN,1.5,0,3,1
2025-07-26,RIVN,-1.5,2,3,3
2025-08-16,RIVN,1.5,0,3,2
2025-09-06,RIVN,0.0,0,4,3
2025-09-27,RIVN,-0.5,0,1,1
2025-10-04,RIVN,-0.5,0,1,1
2025-11-01,RIVN,-1.0,1,6,4
2025-12-06,RIVN,-1.5,0,7,4
2025-12-27,RIVN,0.0,0,3,3
2026-01-03,RIVN,-0.75,0,1,1
2026-01-10,RIVN,-0.5,0,1,1
2026-01-17,RIVN,1.0,0,2,1
2026-02-14,RIVN,-1.75,1,3,1
2026-04-11,RIVN,-0.5,1,1,1
2026-05-09,RIVN,-0.5,0,1,1
2026-05-23,RIVN,-0.5,0,8,5
2026-05-30,RIVN,-3.5,0,7,4
2026-06-13,RIVN,-2.0,1,10,5
2026-06-20,RIVN,-0.25,0,1,1
2026-07-11,RIVN,-0.5,0,1,1
2017-12-30,ROKU,1.0,0,2,1
2018-01-06,ROKU,-0.75,0,4,4
2018-01-20,ROKU,0.5,0,1,1
2018-02-17,ROKU,0.0,0,1,1
2018-03-03,ROKU,0.5,0,3,3
2018-05-05,ROKU,1.0,0,2,1
2018-05-26,ROKU,0.25,0,2,2
2018-06-09,ROKU,-0.25,0,1,1
2018-08-04,ROKU,0.5,0,3,3
2018-08-18,ROKU,-2.0,0,9,8
2018-09-01,ROKU,-0.5,0,6,4
2018-09-08,ROKU,0.0,0,1,1
2018-09-22,ROKU,-0.5,0,2,2
2018-10-06,ROKU,-0.25,0,9,5
2018-10-20,ROKU,-0.5,0,2,2
2018-11-03,ROKU,-0.25,1,10,5
2018-11-10,ROKU,-0.75,0,4,3
2018-12-01,ROKU,0.0,0,2,2
2018-12-08,ROKU,-4.0,1,9,4
2018-12-15,ROKU,-1.0,2,2,1
2018-12-29,ROKU,0.5,0,1,1
2019-01-05,ROKU,-1.25,0,2,2
2019-02-02,ROKU,1.5,0,4,3
2019-02-16,ROKU,-1.5,0,3,3
2019-03-02,ROKU,-0.5,0,1,1
2019-03-09,ROKU,-1.0,0,2,1
2019-03-23,ROKU,-0.5,1,2,2
2019-04-13,ROKU,-4.0,1,9,6
2019-05-04,ROKU,0.0,0,9,7
2019-05-11,ROKU,-0.5,0,1,1
2019-05-25,ROKU,0.0,0,1,1
2019-06-08,ROKU,-1.75,2,7,5
2019-06-15,ROKU,-2.75,0,7,4
2019-07-13,ROKU,-0.5,0,1,1
2019-07-27,ROKU,-0.38,0,1,1
2019-08-03,ROKU,-1.0,0,4,4
2019-08-10,ROKU,0.75,0,3,3
2019-08-24,ROKU,-0.5,1,9,6
2019-08-31,ROKU,-0.5,0,2,2
2019-09-07,ROKU,0.5,0,3,2
2019-09-14,ROKU,-4.0,0,11,7
2019-09-21,ROKU,-2.75,1,8,6
2019-10-12,ROKU,-2.0,0,6,5
2019-10-26,ROKU,0.0,0,1,1
2019-11-02,ROKU,1.0,0,3,3
2019-11-09,ROKU,-1.0,2,4,2
2019-11-16,ROKU,-0.75,1,10,6
2019-11-23,ROKU,0.5,0,1,1
2019-12-07,ROKU,-0.25,1,2,2
2019-12-14,ROKU,-2.0,3,4,2
2019-12-21,ROKU,-0.75,1,5,2
2019-12-28,ROKU,0.5,0,3,3
2020-01-04,ROKU,-2.0,0,4,2
2020-01-11,ROKU,0.5,0,1,1
2020-01-18,ROKU,0.5,0,1,1
2020-01-25,ROKU,1.0,0,2,1
2020-02-08,ROKU,0.0,0,5,4
2020-02-15,ROKU,-1.0,0,2,2
2020-02-22,ROKU,1.0,0,2,1
2020-03-07,ROKU,-0.5,0,3,1
2020-03-21,ROKU,3.0,1,8,2
2020-03-28,ROKU,0.25,0,1,1
2020-04-04,ROKU,0.0,0,1,1
2020-04-11,ROKU,0.5,0,1,1
2020-04-18,ROKU,-1.0,0,2,1
2020-04-25,ROKU,-0.25,0,8,6
2020-05-09,ROKU,2.25,0,14,9
2020-05-16,ROKU,1.38,0,3,3
2020-05-23,ROKU,0.75,0,2,2
2020-05-30,ROKU,-1.5,0,5,5
2020-06-06,ROKU,0.0,0,2,1
2020-06-27,ROKU,-0.5,0,1,1
2020-07-04,ROKU,-0.5,0,1,1
2020-07-11,ROKU,-0.25,0,15,12
2020-07-25,ROKU,0.5,0,1,1
2020-08-01,ROKU,1.25,1,7,6
2020-08-08,ROKU,1.0,0,2,1
2020-08-15,ROKU,0.25,0,1,1
2020-08-29,ROKU,0.0,0,2,2
2020-09-05,ROKU,-0.5,0,3,2
2020-09-19,ROKU,-1.5,0,3,1
2020-09-26,ROKU,1.5,0,7,4
2020-10-03,ROKU,0.0,0,4,4
2020-10-10,ROKU,-1.25,0,3,3
2020-10-24,ROKU,-1.0,0,3,2
2020-10-31,ROKU,-1.0,0,2,1
2020-11-14,ROKU,1.0,0,4,2
2020-11-28,ROKU,0.0,0,3,3
2020-12-05,ROKU,-1.5,1,8,7
2020-12-12,ROKU,0.0,0,11,8
2020-12-19,ROKU,2.25,0,6,4
2020-12-26,ROKU,-1.88,2,6,4
2021-01-02,ROKU,0.87,0,3,1
2021-01-09,ROKU,2.0,0,16,9
2021-01-16,ROKU,-0.75,0,3,2
2021-01-23,ROKU,0.75,1,8,5
2021-01-30,ROKU,1.0,1,5,2
2021-02-06,ROKU,-3.0,0,7,4
2021-02-13,ROKU,0.0,0,2,2
2021-02-20,ROKU,4.5,1,13,6
2021-02-27,ROKU,-2.25,2,9,3
2021-03-06,ROKU,-5.75,2,32,20
2021-03-13,ROKU,-1.0,0,4,2
2021-04-03,ROKU,-0.5,0,3,2
2021-04-10,ROKU,-0.5,0,2,2
2021-04-17,ROKU,0.25,1,2,1
2021-04-24,ROKU,-0.75,1,2,2
2021-05-01,ROKU,-5.25,5,13,7
2021-05-08,ROKU,0.5,0,1,1
2021-05-22,ROKU,-1.0,0,4,3
2021-05-29,ROKU,-1.0,0,4,2
2021-07-03,ROKU,1.5,0,3,2
2021-07-17,ROKU,-2.25,0,3,1
2021-07-31,ROKU,0.5,0,18,14
2021-08-07,ROKU,-2.63,2,9,3
2021-09-11,ROKU,0.5,0,3,1
2021-10-30,ROKU,-3.25,0,7,4
2021-11-13,ROKU,-0.5,0,1,1
2021-12-04,ROKU,4.25,0,10,3
2021-12-18,ROKU,-0.5,0,1,1
2022-01-01,ROKU,0.0,0,3,1
2022-02-05,ROKU,-0.5,0,2,2
2022-02-12,ROKU,-0.75,0,2,2
2022-02-19,ROKU,1.5,0,7,3
2022-03-05,ROKU,-1.5,0,3,1
2022-04-16,ROKU,-0.5,0,1,1
2022-04-30,ROKU,-0.5,0,2,2
2022-05-28,ROKU,-4.5,1,9,7
2022-07-23,ROKU,0.0,0,2,2
2022-07-30,ROKU,-0.75,0,2,2
2022-10-08,ROKU,-0.5,0,1,1
2022-10-29,ROKU,-0.5,0,1,1
2022-12-03,ROKU,0.25,0,2,1
2022-12-17,ROKU,-1.5,0,4,1
2023-02-18,ROKU,-0.5,0,1,1
2023-03-04,ROKU,0.0,0,1,1
2023-03-11,ROKU,-10.25,2,20,13
2023-04-08,ROKU,0.5,0,1,1
2023-04-22,ROKU,-0.5,0,1,1
2023-06-03,ROKU,-2.0,0,4,2
2023-07-29,ROKU,-0.5,0,1,1
2023-08-12,ROKU,-2.25,0,4,2
2023-08-19,ROKU,-0.25,0,4,2
2023-09-02,ROKU,0.5,0,1,1
2023-09-16,ROKU,-0.5,0,1,1
2023-09-23,ROKU,0.5,0,1,1
2023-10-07,ROKU,-1.5,0,3,1
2024-02-03,ROKU,-0.5,0,3,2
2024-02-10,ROKU,-0.5,0,1,1
2024-03-30,ROKU,-1.0,0,7,4
2024-04-06,ROKU,0.5,0,7,4
2024-05-25,ROKU,0.0,0,1,1
2024-08-31,ROKU,-1.0,0,2,1
2024-11-09,ROKU,-0.75,0,4,2
2025-02-01,ROKU,-0.25,0,3,2
2025-02-15,ROKU,-1.25,0,3,2
2025-05-31,ROKU,0.25,0,1,1
2025-06-14,ROKU,-0.25,1,1,1
2025-06-28,ROKU,-0.25,0,1,1
2025-07-12,ROKU,-1.5,1,3,2
2025-08-09,ROKU,0.0,1,2,1
2025-08-16,ROKU,-0.5,0,3,2
2025-09-13,ROKU,0.5,0,1,1
2025-11-29,ROKU,1.0,0,3,1
2026-06-13,ROKU,-0.5,0,1,1
2026-06-27,ROKU,-0.5,0,1,1
2018-01-06,SBUX,-1.0,0,2,2
2018-01-13,SBUX,-4.75,0,8,4
2018-01-20,SBUX,-1.0,1,4,3
2018-01-27,SBUX,-3.25,3,9,6
2018-02-03,SBUX,-2.25,0,4,2
2018-02-17,SBUX,-0.75,0,2,2
2018-02-24,SBUX,0.0,0,5,4
2018-03-03,SBUX,-1.25,0,3,3
2018-03-10,SBUX,0.0,0,1,1
2018-03-24,SBUX,0.0,0,1,1
2018-04-14,SBUX,-4.5,0,11,4
2018-05-05,SBUX,-2.0,0,5,2
2018-05-12,SBUX,0.0,0,1,1
2018-05-19,SBUX,0.0,0,5,2
2018-06-02,SBUX,-4.63,3,16,10
2018-06-16,SBUX,-15.0,6,39,21
2018-06-23,SBUX,3.12,1,16,9
2018-06-30,SBUX,-2.75,1,7,4
2018-07-07,SBUX,-2.0,0,4,2
2018-07-21,SBUX,-1.0,0,2,2
2018-08-04,SBUX,1.0,0,2,1
2018-08-11,SBUX,-4.0,0,7,2
2018-08-18,SBUX,0.25,0,5,2
2018-09-01,SBUX,-0.5,0,3,3
2018-09-08,SBUX,-0.75,2,11,6
2018-09-15,SBUX,-1.0,0,2,2
2018-10-06,SBUX,-4.62,0,21,21
2018-10-13,SBUX,1.5,0,4,2
2018-10-20,SBUX,-1.25,0,4,4
2018-10-27,SBUX,0.0,0,5,4
2018-11-03,SBUX,0.5,0,5,3
2018-11-10,SBUX,-8.25,0,24,17
2018-11-17,SBUX,-0.5,0,2,1
2018-11-24,SBUX,-1.75,0,4,2
2018-12-01,SBUX,-2.0,0,4,3
2018-12-08,SBUX,0.0,0,3,3
2018-12-15,SBUX,-2.0,0,4,4
2018-12-29,SBUX,-1.0,0,2,1
2019-01-05,SBUX,-3.0,1,8,4
2019-01-12,SBUX,0.0,0,1,1
2019-01-19,SBUX,-1.38,1,3,1
2019-01-26,SBUX,-0.5,0,1,1
2019-02-02,SBUX,0.0,0,1,1
2019-02-09,SBUX,-1.5,0,6,6
2019-02-16,SBUX,-1.0,0,3,2
2019-02-23,SBUX,-1.25,0,2,1
2019-03-02,SBUX,-0.5,0,1,1
2019-03-09,SBUX,-1.25,0,2,2
2019-03-16,SBUX,-0.5,0,1,1
2019-03-23,SBUX,-3.5,0,7,6
2019-03-30,SBUX,-2.5,0,5,2
2019-04-06,SBUX,-0.5,0,1,1
2019-04-13,SBUX,-2.0,0,5,4
2019-04-20,SBUX,-0.75,0,1,1
2019-04-27,SBUX,-0.5,0,1,1
2019-05-11,SBUX,-2.75,0,7,4
2019-05-18,SBUX,-4.25,0,9,7
2019-06-15,SBUX,-2.5,0,5,3
2019-06-22,SBUX,-1.5,0,11,5
2019-06-29,SBUX,-0.5,0,1,1
2019-07-13,SBUX,0.75,0,7,4
2019-07-20,SBUX,-2.5,0,11,8
2019-07-27,SBUX,-0.5,0,2,2
2019-08-03,SBUX,-0.5,0,1,1
2019-08-10,SBUX,-1.0,0,2,2
2019-08-17,SBUX,-0.25,0,1,1
2019-08-24,SBUX,0.5,0,5,4
2019-08-31,SBUX,-0.5,0,1,1
2019-09-07,SBUX,-0.5,0,1,1
2019-09-21,SBUX,-2.5,2,20,11
2019-09-28,SBUX,-9.0,0,13,6
2019-10-12,SBUX,-1.5,0,5,4
2019-10-19,SBUX,-1.0,0,6,5
2019-10-26,SBUX,-5.25,0,12,8
2019-11-02,SBUX,-1.0,1,6,6
2019-11-09,SBUX,-1.0,0,6,3
2019-11-16,SBUX,-3.0,0,8,2
2019-11-23,SBUX,-0.5,0,1,1
2019-12-07,SBUX,-1.5,0,3,2
2019-12-14,SBUX,-0.5,0,1,1
2019-12-21,SBUX,-0.5,0,2,2
2019-12-28,SBUX,-0.5,0,1,1
2020-01-04,SBUX,0.5,0,1,1
2020-01-11,SBUX,-2.0,0,6,5
2020-01-25,SBUX,-1.0,2,4,3
2020-02-01,SBUX,-0.75,0,1,1
2020-02-08,SBUX,1.25,1,11,6
2020-02-15,SBUX,-2.5,0,7,4
2020-02-22,SBUX,-0.25,0,6,6
2020-02-29,SBUX,0.5,0,3,3
2020-03-07,SBUX,-4.0,6,13,7
2020-03-14,SBUX,-5.75,0,15,10
2020-03-21,SBUX,-8.75,0,19,9
2020-03-28,SBUX,-0.75,0,19,11
2020-04-04,SBUX,-11.879999999999999,2,36,24
2020-04-11,SBUX,-1.5,0,7,4
2020-04-18,SBUX,-2.0,0,7,4
2020-04-25,SBUX,-1.0,1,13,7
2020-05-02,SBUX,-2.75,0,6,4
2020-05-09,SBUX,-2.75,0,9,8
2020-05-16,SBUX,-8.0,1,22,9
2020-05-23,SBUX,-2.25,1,8,6
2020-05-30,SBUX,-6.0,3,16,5
2020-06-06,SBUX,2.0,0,11,6
2020-06-13,SBUX,0.5,0,4,1
2020-06-20,SBUX,-2.5,0,13,7
2020-06-27,SBUX,-1.0,0,8,5
2020-07-04,SBUX,-0.25,0,3,2
2020-07-11,SBUX,-2.75,0,6,4
2020-07-18,SBUX,2.0,0,5,2
2020-07-25,SBUX,0.25,0,3,3
2020-08-01,SBUX,-0.5,0,7,3
2020-08-08,SBUX,-0.5,0,1,1
2020-08-22,SBUX,-0.5,0,1,1
2020-08-29,SBUX,2.0,0,3,1
2020-09-05,SBUX,-1.0,0,2,2
2020-09-12,SBUX,-1.0,1,6,3
2020-09-26,SBUX,-0.75,0,6,3
2020-10-03,SBUX,0.5,0,1,1
2020-10-17,SBUX,-0.5,0,1,1
2020-10-24,SBUX,-0.5,0,1,1
2020-10-31,SBUX,0.0,0,1,1
2020-11-07,SBUX,-4.38,0,10,4
2020-11-14,SBUX,-0.5,1,1,1
2020-11-28,SBUX,-1.75,0,5,3
2020-12-05,SBUX,-0.5,0,3,2
2020-12-12,SBUX,-0.5,0,1,1
2020-12-19,SBUX,0.5,0,1,1
2020-12-26,SBUX,-2.25,0,5,4
2021-01-02,SBUX,1.5,1,9,4
2021-01-09,SBUX,-2.0,0,4,1
2021-01-16,SBUX,0.0,1,7,4
2021-01-23,SBUX,-0.5,0,3,2
2021-01-30,SBUX,-2.0,1,8,4
2021-02-06,SBUX,-1.5,0,5,3
2021-02-13,SBUX,0.5,0,3,2
2021-02-20,SBUX,-0.75,0,8,5
2021-02-27,SBUX,1.5,0,10,4
2021-03-06,SBUX,0.0,0,2,1
2021-03-13,SBUX,-0.5,0,1,1
2021-03-20,SBUX,-0.5,0,1,1
2021-03-27,SBUX,-1.0,0,2,1
2021-04-03,SBUX,-2.0,0,4,3
2021-04-17,SBUX,-0.5,0,1,1
2021-04-24,SBUX,-1.0,0,2,2
2021-05-08,SBUX,-0.75,0,5,3
2021-05-15,SBUX,-2.0,0,5,4
2021-06-05,SBUX,-3.25,0,9,4
2021-06-12,SBUX,1.0,0,2,1
2021-06-19,SBUX,0.0,0,1,1
2021-06-26,SBUX,-0.5,0,1,1
2021-07-03,SBUX,-1.0,0,4,4
2021-07-10,SBUX,0.0,0,2,1
2021-07-24,SBUX,-4.0,0,7,3
2021-08-21,SBUX,-1.25,0,2,2
2021-09-18,SBUX,-0.5,0,1,1
2021-09-25,SBUX,-0.5,0,1,1
2021-10-02,SBUX,-2.0,2,4,2
2021-10-09,SBUX,-2.75,0,5,1
2021-10-23,SBUX,-1.0,0,2,1
2021-11-06,SBUX,0.0,0,1,1
2021-11-13,SBUX,-3.75,0,9,6
2021-11-20,SBUX,-1.5,0,3,2
2021-11-27,SBUX,-0.25,0,1,1
2021-12-25,SBUX,-1.0,0,2,1
2022-01-08,SBUX,-2.5,0,6,2
2022-01-15,SBUX,0.75,0,5,4
2022-01-22,SBUX,0.5,0,4,1
2022-01-29,SBUX,-24.25,0,70,51
2022-02-05,SBUX,-2.5,1,5,3
2022-02-19,SBUX,0.5,0,1,1
2022-03-05,SBUX,-2.75,1,5,4
2022-03-12,SBUX,0.0,0,1,1
2022-03-19,SBUX,-1.5,0,3,1
2022-03-26,SBUX,0.0,0,1,1
2022-04-02,SBUX,-0.5,0,1,1
2022-04-09,SBUX,-1.0,0,2,2
2022-04-23,SBUX,-0.5,0,1,1
2022-04-30,SBUX,-1.25,0,4,4
2022-05-14,SBUX,-3.25,0,5,4
2022-05-21,SBUX,-0.5,0,1,1
2022-05-28,SBUX,-1.0,0,2,1
2022-06-04,SBUX,-11.25,0,21,13
2022-06-11,SBUX,-0.5,0,2,2
2022-06-25,SBUX,-1.5,0,7,3
2022-08-20,SBUX,-0.75,0,2,2
2022-08-27,SBUX,0.5,0,1,1
2022-09-03,SBUX,-1.0,0,2,1
2022-09-10,SBUX,-0.5,0,2,2
2022-09-17,SBUX,-0.5,0,2,1
2022-10-01,SBUX,0.5,0,1,1
2022-10-15,SBUX,0.0,0,3,1
2022-10-22,SBUX,-2.0,0,4,1
2022-11-05,SBUX,-0.5,0,1,1
2022-11-12,SBUX,-4.0,0,7,2
2022-11-26,SBUX,-3.0,0,4,1
2022-12-03,SBUX,-0.5,0,1,1
2022-12-17,SBUX,-1.0,0,4,2
2023-01-21,SBUX,-0.5,0,1,1
2023-02-11,SBUX,-0.25,0,1,1
2023-02-25,SBUX,-0.75,0,1,1
2023-03-04,SBUX,-4.25,2,8,2
2023-05-27,SBUX,-1.0,0,2,1
2023-06-17,SBUX,0.0,0,6,5
2023-06-24,SBUX,0.0,0,6,3
2023-07-15,SBUX,0.5,0,1,1
2023-07-29,SBUX,-3.0,0,10,2
2023-08-12,SBUX,-3.75,0,7,1
2023-08-26,SBUX,-0.5,0,1,1
2023-09-09,SBUX,-1.75,1,4,4
2023-09-16,SBUX,-2.0,0,3,2
2023-09-23,SBUX,1.0,0,4,2
2023-10-14,SBUX,-0.5,0,1,1
2023-10-21,SBUX,2.75,0,5,3
2023-10-28,SBUX,-1.5,1,3,2
2023-11-11,SBUX,-1.5,0,3,2
2023-12-02,SBUX,-0.5,0,1,1
2023-12-23,SBUX,0.25,0,1,1
2024-01-20,SBUX,-4.0,0,7,3
2024-01-27,SBUX,1.5,2,6,2
2024-02-03,SBUX,-0.25,0,4,4
2024-02-10,SBUX,-6.25,0,19,11
2024-02-17,SBUX,0.75,0,4,3
2024-02-24,SBUX,-1.5,0,4,2
2024-03-02,SBUX,1.0,0,3,2
2024-03-09,SBUX,-0.75,0,1,1
2024-03-16,SBUX,1.0,0,4,2
2024-03-30,SBUX,0.0,1,2,1
2024-04-06,SBUX,0.5,0,1,1
2024-04-13,SBUX,-1.5,0,4,2
2024-04-27,SBUX,-7.25,0,16,7
2024-05-04,SBUX,-1.0,0,6,4
2024-05-11,SBUX,0.0,0,3,2
2024-06-15,SBUX,-2.0,0,6,2
2024-06-22,SBUX,-0.5,0,1,1
2024-06-29,SBUX,-1.75,0,7,3
2024-07-06,SBUX,-0.5,0,1,1
2024-07-27,SBUX,0.0,0,2,2
2024-08-10,SBUX,-2.25,0,13,8
2024-08-17,SBUX,-0.5,0,1,1
2024-11-23,SBUX,-0.5,0,1,1
